1	135
1	288
1	584
1	600
1	619
1	639
1	733
1	902
1	916
1	982
2	536
2	550
2	551
2	722
2	825
2	857
2	876
2	935
2	952
2	990
3	220
3	363
3	382
3	621
3	646
3	668
3	680
3	686
3	746
3	827
4	320
4	360
4	455
4	565
4	665
4	683
4	687
4	791
4	934
4	936
5	11
5	648
5	651
5	725
5	753
5	814
5	847
5	850
5	984
5	989
6	156
6	240
6	674
6	733
6	801
6	928
6	934
6	937
6	964
6	965
7	307
7	584
7	723
7	804
7	844
7	847
7	907
7	918
7	929
7	963
8	204
8	359
8	368
8	656
8	729
8	845
8	849
8	862
8	917
8	979
9	31
9	52
9	393
9	394
9	411
9	497
9	845
9	909
9	921
9	929
10	101
10	194
10	292
10	316
10	541
10	610
10	634
10	659
10	857
10	893
11	5
11	32
11	47
11	472
11	533
11	594
11	834
11	868
11	895
11	987
12	89
12	511
12	573
12	630
12	774
12	933
12	956
12	983
12	988
12	992
13	54
13	407
13	623
13	748
13	753
13	767
13	813
13	854
13	900
13	991
14	109
14	137
14	179
14	370
14	627
14	674
14	892
14	904
14	967
14	971
15	82
15	93
15	154
15	242
15	436
15	587
15	641
15	734
15	787
15	879
16	446
16	593
16	629
16	717
16	744
16	752
16	774
16	867
16	961
16	996
17	217
17	293
17	361
17	628
17	654
17	682
17	720
17	734
17	759
17	977
18	27
18	371
18	683
18	702
18	710
18	810
18	845
18	953
18	967
18	988
19	286
19	443
19	613
19	693
19	696
19	740
19	939
19	941
19	986
19	989
20	55
20	143
20	276
20	634
20	642
20	692
20	768
20	897
20	912
20	918
21	54
21	119
21	148
21	246
21	366
21	401
21	847
21	851
21	916
21	944
22	541
22	811
22	872
22	913
22	936
22	945
22	951
22	969
22	974
22	985
23	240
23	334
23	599
23	698
23	761
23	763
23	789
23	877
23	893
23	975
24	295
24	378
24	480
24	560
24	602
24	774
24	812
24	816
24	927
24	979
25	253
25	368
25	425
25	528
25	707
25	795
25	899
25	955
25	984
25	986
26	425
26	606
26	677
26	689
26	714
26	721
26	830
26	861
26	988
26	993
27	18
27	117
27	380
27	570
27	594
27	654
27	757
27	861
27	930
27	988
28	430
28	524
28	594
28	681
28	815
28	863
28	931
28	947
28	952
28	975
29	363
29	536
29	590
29	680
29	746
29	755
29	778
29	789
29	831
29	833
30	54
30	322
30	553
30	573
30	640
30	684
30	712
30	752
30	848
30	981
31	9
31	84
31	90
31	266
31	287
31	433
31	440
31	528
31	909
31	921
32	11
32	204
32	314
32	455
32	687
32	809
32	921
32	922
32	936
32	938
33	344
33	387
33	576
33	621
33	643
33	854
33	860
33	880
33	936
33	948
34	112
34	262
34	398
34	581
34	586
34	672
34	694
34	724
34	902
34	960
35	307
35	571
35	597
35	715
35	738
35	785
35	789
35	842
35	878
35	961
36	226
36	514
36	536
36	646
36	655
36	680
36	746
36	922
36	942
36	951
37	598
37	653
37	756
37	794
37	824
37	896
37	918
37	954
37	957
37	961
38	67
38	193
38	281
38	401
38	510
38	621
38	729
38	817
38	819
38	866
39	143
39	611
39	663
39	701
39	702
39	794
39	802
39	877
39	947
39	952
40	197
40	282
40	286
40	504
40	679
40	794
40	822
40	905
40	932
40	973
41	45
41	229
41	248
41	451
41	619
41	649
41	790
41	846
41	921
41	930
42	162
42	292
42	510
42	687
42	838
42	855
42	866
42	918
42	926
42	967
43	245
43	334
43	475
43	484
43	507
43	716
43	808
43	828
43	897
43	977
44	183
44	219
44	233
44	316
44	551
44	601
44	669
44	809
44	845
44	910
45	41
45	248
45	271
45	525
45	636
45	720
45	747
