1	30
1	56
1	640
1	677
1	756
1	836
1	843
1	887
1	956
1	994
2	136
2	441
2	594
2	606
2	615
2	675
2	818
2	851
2	871
2	890
3	420
3	455
3	513
3	538
3	598
3	746
3	761
3	860
3	877
3	899
4	77
4	82
4	347
4	457
4	595
4	784
4	833
4	838
4	864
4	920
5	437
5	478
5	609
5	718
5	793
5	805
5	845
5	878
5	986
5	1000
6	422
6	621
6	664
6	666
6	755
6	796
6	821
6	826
6	836
6	973
7	217
7	536
7	617
7	662
7	739
7	789
7	813
7	860
7	965
7	966
8	707
8	724
8	755
8	877
8	917
8	921
8	937
8	939
8	966
8	1000
9	57
9	317
9	330
9	339
9	524
9	744
9	904
9	976
9	983
9	994
10	69
10	138
10	262
10	742
10	766
10	893
10	970
10	982
10	991
10	998
11	361
11	510
11	519
11	688
11	734
11	779
11	793
11	801
11	819
11	886
12	16
12	293
12	368
12	722
12	758
12	767
12	783
12	816
12	832
12	949
13	156
13	196
13	206
13	216
13	263
13	312
13	360
13	636
13	722
13	942
14	582
14	645
14	728
14	797
14	858
14	892
14	899
14	921
14	945
14	982
15	215
15	484
15	516
15	543
15	614
15	889
15	899
15	919
15	933
15	982
16	12
16	77
16	254
16	306
16	389
16	674
16	798
16	824
16	963
16	989
17	38
17	205
17	457
17	701
17	782
17	833
17	881
17	948
17	973
17	989
18	57
18	172
18	302
18	547
18	587
18	660
18	678
18	717
18	745
18	994
19	94
19	152
19	462
19	566
19	589
19	612
19	666
19	876
19	884
19	916
20	394
20	706
20	723
20	750
20	905
20	911
20	957
20	961
20	967
20	998
21	22
21	23
21	117
21	245
21	280
21	325
21	471
21	578
21	623
21	627
22	21
22	65
22	191
22	422
22	565
22	668
22	762
22	855
22	949
22	966
23	21
23	325
23	431
23	471
23	547
23	623
23	627
23	633
23	693
23	922
24	234
24	327
24	497
24	547
24	665
24	678
24	717
24	769
24	924
24	962
25	260
25	397
25	595
25	834
25	869
25	904
25	929
25	973
25	976
25	983
26	178
26	306
26	744
26	779
26	809
26	837
26	875
26	887
26	907
26	957
27	90
27	446
27	459
27	667
27	735
27	772
27	798
27	822
27	882
27	947
28	106
28	192
28	295
28	501
28	507
28	666
28	684
28	716
28	834
28	958
29	202
29	587
29	600
29	900
29	956
29	965
29	977
29	992
29	996
29	999
30	1
30	158
30	168
30	335
30	583
30	673
30	742
30	795
30	812
30	824
31	474
31	487
31	516
31	533
31	609
31	743
31	760
31	832
31	943
31	965
32	322
32	414
32	516
32	531
32	533
32	609
32	663
32	785
32	965
32	987
33	426
33	458
33	459
33	494
33	642
33	822
33	834
33	951
33	978
33	997
34	291
34	430
34	543
34	579
34	655
34	817
34	888
34	922
34	941
34	945
35	220
35	387
35	497
35	754
35	852
35	863
35	874
35	889
35	982
