1	489
1	534
1	615
1	808
1	915
2	11
2	17
2	63
2	134
2	146
3	520
3	683
3	723
3	888
3	898
4	923
4	943
4	949
4	957
4	988
5	758
5	784
5	854
5	892
5	901
6	765
6	819
6	827
6	834
6	839
7	941
7	944
7	963
7	978
7	979
8	14
8	24
8	114
8	176
8	191
9	185
9	377
9	394
9	522
9	539
10	968
10	974
10	984
10	985
10	987
11	2
11	17
11	63
11	134
11	146
12	476
12	579
12	729
12	842
12	894
13	773
13	826
13	835
13	844
13	879
14	8
14	24
14	114
14	176
14	191
15	995
15	996
15	997
15	998
15	1000
16	944
16	963
16	975
16	978
16	979
17	2
17	11
17	63
17	134
17	146
18	995
18	996
18	997
18	998
18	1000
19	524
19	608
19	616
19	705
19	719
20	576
20	675
20	677
20	760
20	806
21	950
21	959
21	967
21	970
21	986
22	509
22	744
22	808
22	847
22	915
23	905
23	919
23	963
23	975
23	979
24	8
24	14
24	114
24	176
24	191
25	581
25	826
25	846
25	852
25	883
26	166
26	218
26	422
26	664
26	796
27	938
27	946
27	955
27	967
27	986
28	46
28	324
28	618
28	814
28	915
29	540
29	824
29	857
29	875
29	884
30	930
30	944
30	975
30	978
30	979
31	268
31	391
31	573
31	722
31	756
32	49
32	349
32	362
32	363
32	672
33	172
33	268
33	475
33	722
33	756
34	582
34	807
34	826
34	851
34	871
35	949
35	964
35	971
35	982
35	988
36	962
36	968
36	976
36	985
36	987
37	665
37	782
37	861
37	888
37	898
38	944
38	963
38	975
38	978
38	979
39	912
39	941
39	963
39	975
39	979
40	655
40	709
40	714
40	733
40	809
41	961
41	974
41	976
41	984
41	987
42	163
42	682
42	804
42	818
42	821
43	623
43	773
43	826
43	852
43	883
44	720
44	810
44	857
44	875
44	884
45	788
45	937
45	939
45	940
45	951
46	28
46	141
46	717
46	847
46	915
47	654
47	819
47	827
47	834
47	839
48	231
48	493
48	596
48	643
48	718
49	32
49	271
49	297
49	451
49	672
50	927
50	932
50	950
50	970
50	986
51	896
51	922
51	955
51	970
51	986
52	737
52	762
52	824
52	857
52	884
53	553
53	660
53	722
53	747
53	756
54	734
54	774
54	832
54	888
54	898
55	822
55	858
55	868
55	889
55	909
56	946
56	950
56	966
56	970
56	986
57	577
57	786
57	801
57	892
57	901
58	900
58	943
58	964
58	982
58	988
59	912
59	941
59	975
59	978
59	979
60	70
60	358
60	528
60	532
60	605
61	995
61	997
61	998
61	999
61	1000
62	773
62	835
62	846
62	879
62	883
63	2
63	11
63	17
63	134
63	146
64	600
64	780
64	810
64	824
64	875
65	931
65	952
65	964
65	982
65	988
66	904
66	920
66	944
66	963
66	975
67	996
67	997
67	998
67	999
67	1000
68	995
68	996
68	998
68	999
68	1000
69	91
69	113
69	143
69	174
69	194
70	60
70	102
70	528
70	532
71	908
71	922
71	946
71	959
71	986
72	181
72	228
72	292
72	294
72	424
73	322
73	618
73	634
73	820
73	915
74	250
74	626
74	814
74	820
74	915
75	923
75	931
75	949
75	982
75	988
76	92
76	121
76	206
76	246
76	284
77	949
77	952
77	964
77	982
77	988
78	328
78	579
78	746
78	842
78	894
79	972
79	974
79	984
79	985
79	987
80	93
80	737
80	762
80	875
80	884
81	211
81	222
81	652
81	664
81	796
82	996
82	997
82	998
82	999
82	1000
83	831
83	858
83	886
83	895
83	909
84	149
84	377
84	394
84	522
84	539
85	974
85	976
85	984
85	985
85	987
86	917
86	938
86	967
86	969
86	986
87	995
87	997
87	998
87	999
87	1000
88	592
88	679
88	861
88	888
88	898
89	366
89	577
89	848
89	892
89	901
90	348
90	549
90	740
90	798
90	894
91	69
91	113
91	143
91	174
91	194
92	76
92	151
92	206
92	246
92	284
93	80
93	824
93	857
93	875
93	884
94	931
94	971
94	973
94	982
94	988
95	946
95	955
95	966
95	967
95	986
96	363
96	451
96	508
96	533
96	672
97	952
97	964
97	971
97	982
97	988
98	950
98	955
98	959
98	967
98	986
99	724
99	748
99	760
99	809
99	830
100	247
100	300
100	707
100	848
100	892
101	968
101	976
101	984
101	985
101	987
102	70
102	358
102	532
102	546
102	605
103	831
103	843
103	858
103	889
103	909
104	930
104	941
104	963
104	978
104	979
105	119
105	205
105	528
105	546
105	605
106	629
106	740
106	746
106	767
106	894
107	873
107	910
107	939
107	940
107	951
108	962
108	974
108	984
108	985
108	987
109	704
109	811
109	827
109	834
109	839
110	737
110	739
110	857
110	875
110	884
111	920
111	963
111	975
111	978
111	979
112	453
112	739
112	780
112	875
112	884
113	69
113	91
113	143
113	174
113	194
114	8
114	14
114	24
114	176
114	191
115	923
115	931
115	964
115	982
115	988
116	918
116	927
116	967
116	969
116	986
117	845
117	868
117	886
117	895
117	909
118	996
118	997
118	998
118	999
118	1000
119	105
119	358
119	532
119	546
119	605
120	797
120	910
120	926
120	940
120	951
121	76
121	151
121	206
121	246
121	284
122	228
122	292
122	294
122	354
122	424
123	678
123	707
123	784
123	854
123	901
124	665
124	716
124	795
124	888
124	898
125	968
125	972
125	974
125	985
125	987
126	856
126	873
126	926
126	937
126	951
127	498
127	653
127	682
127	726
127	821
128	908
128	950
128	967
128	969
128	986
129	567
129	683
129	795
129	888
129	898
130	996
130	997
130	998
130	999
130	1000
131	549
131	590
131	629
131	842
131	894
132	995
132	997
132	998
132	999
132	1000
133	822
133	849
133	886
133	889
133	909
134	2
134	11
134	17
134	63
134	146
135	927
135	959
135	966
135	969
135	986
136	949
136	952
136	964
136	971
136	982
137	434
137	702
137	705
137	750
137	794
138	312
138	315
138	650
138	693
138	730
139	656
139	721
139	784
139	892
139	901
140	529
140	615
140	808
140	847
140	915
141	46
141	493
141	596
141	643
141	718
142	949
142	957
142	964
142	982
142	988
143	69
143	91
143	113
143	174
143	194
144	844
144	846
144	851
144	871
144	883
145	358
145	528
145	532
145	546
145	605
146	2
146	11
146	17
146	63
146	134
147	996
147	997
147	998
147	999
147	1000
148	972
148	974
148	984
148	985
148	987
149	84
149	156
149	394
149	432
149	539
150	835
150	844
150	851
150	871
150	879
151	92
151	121
151	206
151	246
151	284
152	436
152	693
152	698
152	700
152	730
153	677
153	733
153	752
153	806
153	830
154	453
154	739
154	824
154	875
154	884
155	209
155	502
155	754
155	803
155	821
156	149
156	185
156	394
156	432
156	539
157	952
157	957
157	973
157	982
157	988
158	962
158	972
158	976
158	985
158	987
159	919
159	963
159	975
159	978
159	979
160	873
160	926
160	937
160	940
160	951
161	231
161	376
161	596
161	643
161	718
162	906
162	941
162	975
162	978
162	979
163	42
163	209
163	653
163	791
163	804
164	995
164	996
164	997
164	999
164	1000
165	570
165	693
165	698
165	700
165	730
166	26
166	448
166	652
166	664
166	796
167	589
167	807
167	846
167	879
167	883
168	926
168	937
168	939
168	940
168	951
169	995
169	996
169	997
169	999
169	1000
170	920
170	944
170	963
170	978
170	979
171	666
171	763
171	814
171	820
171	915
172	33
172	490
172	722
172	747
172	756
173	955
173	959
173	967
173	969
173	986
174	69
174	91
174	113
174	143
174	194
175	943
175	949
175	971
175	973
175	988
176	8
176	14
176	24
176	114
176	191
177	377
177	394
177	432
177	522
177	539
178	912
178	941
178	963
178	975
178	978
179	825
179	926
179	939
179	940
179	951
180	332
180	811
180	819
180	834
180	839
181	72
181	292
181	294
181	354
181	424
182	965
182	976
182	984
182	985
182	987
183	962
183	974
183	984
183	985
183	987
184	197
184	680
184	746
184	842
184	894
185	9
185	156
185	432
185	522
185	539
186	322
186	325
186	615
186	847
186	915
187	952
187	957
187	973
187	982
187	988
188	486
188	835
188	852
188	871
188	879
189	996
189	997
189	998
189	999
189	1000
190	288
190	395
190	596
190	643
190	718
191	8
191	14
191	24
